520118,617277,8
893276,161353,1
893276,507911,9
893276,632023,1
589475,506039,3
596665,567822,4
609150,252683,3
616905,633950,10
625920,581835,2
683150,261590,3
698597,361076,10
698597,894344,10
703321,400709,10
703321,589787,6
704404,14674,3
704404,389813,3
704404,498230,9
704404,576737,4
711143,820811,1
590407,777276,10
628964,699754,9
628964,740952,3
726898,621533,10
735820,879664,4
750062,61511,8
750062,415778,7
757967,273084,1
757967,586687,10
654841,412432,5
654841,635033,1
658470,902209,1
664142,810446,3
673040,122349,9
722049,904329,7
814678,869315,9
824760,887268,6
873275,753356,10
756751,538349,3
888737,225147,2
888764,98880,3
888764,213720,10
888764,908095,10
833793,898639,9
834440,242991,3
834440,603005,7
852957,276141,8
852957,431956,8
852957,455817,2
852957,472170,5
852957,873116,1
876053,390232,1
876053,465029,1
879219,637936,6
879963,406595,5
899264,355309,7
899264,366744,10
899264,472258,2
899264,688391,3
899264,836039,6
7042,3423,6
7042,755344,8
17892,162665,10
38821,351273,6
55308,289222,10
75697,882115,10
75697,911374,7
6013,269928,6
6013,829518,6
13825,906249,3
70191,821328,8
70449,158562,8
70449,886924,8
10670,328088,8
36910,471263,4
36910,701358,9
46402,870284,1
50920,295360,6
39782,335922,2
39782,887048,10
56865,3170,10
56865,213770,9
56865,750938,3
79781,486980,3
79781,487875,10
113752,372747,4
81133,544549,5
94531,707540,6
102198,676655,5
102198,908592,7
146625,446438,6
157819,5868,2
157819,624870,9
160931,48873,7
143877,192586,9
143877,535838,1
143877,861688,3
102355,151853,9
102355,624670,9
102355,668012,3
102355,779642,2
122762,153173,10
122762,722702,10
122762,807866,3
126718,230511,5
5105,111017,10
5105,158378,9
5105,646201,4
10076,404415,2
10076,597621,4
46582,50639,9
46582,632006,4
46582,715593,1
47208,141803,7
47208,674639,3
87826,289887,2
87826,523000,5
87826,892957,2
88081,74571,7
88081,128385,5
197797,640869,1
204362,851983,9
223250,56877,4
173626,813023,1
194094,533533,6
191030,4626,10
191030,59001,5
191030,810432,8
219432,40984,4
219432,551584,10
219432,593326,5
219902,673065,9
226903,200530,10
238953,168866,7
238953,494646,6
189712,616318,7
198771,713662,1
195751,749957,6
140322,51409,1
141595,77119,4
141595,366520,6
141595,844314,10
149989,559273,1
149989,819047,2
257030,4635,3
257030,134842,6
257030,468769,2
257030,674347,5
257030,762917,6
257030,800604,8
287384,348056,6
291119,63741,6
291119,195924,10
291119,205398,10
291119,263008,7
291119,272315,7
291119,336274,9
291119,550957,5
291119,596332,1
291119,696723,1
291119,782129,5
291119,809573,10
307045,703218,3
284690,271092,1
284690,658858,4
284690,819652,3
251107,893884,1
269338,93205,10
275358,914581,2
296504,592705,6
188738,784813,2
167081,395949,10
170633,877042,9
205394,812154,10
205394,817585,7
206043,112397,6
206043,589326,3
352147,164147,6
352147,449951,8
361219,226374,9
381184,332600,8
337885,797290,6
376673,727881,8
376673,890163,9
333006,812499,10
388511,228410,9
388511,748704,10
363706,7122,1
363706,263897,3
363706,549498,10
363706,703350,4
382450,898533,2
393930,301148,8
183557,159306,7
183557,236678,5
183557,406922,10
183557,608485,9
199648,214473,9
228783,607454,8
450235,741326,1
450376,345776,4
455931,315602,2
468356,109190,6
404977,756465,5
422731,134509,8
422731,768646,6
454008,308017,5
417135,123288,2
417135,774362,2
417135,870437,7
407577,6777,9
462181,356301,6
462181,557124,1
462181,591852,7
462181,731714,6
408997,353534,2
436670,656998,1
443363,832371,4
447985,727276,3
457131,36801,9
457131,241691,6
457131,913570,3
339987,406397,9
339987,513493,1
339987,787964,8
342415,107210,3
342415,127072,3
342415,161793,1
342415,169436,4
342415,280736,8
342415,298728,4
342415,340839,9
342415,356127,10
342415,431635,7
342415,506529,6
342415,755616,5
342415,882514,6
359507,449940,2
374044,860770,2
400375,265543,6
302443,321004,10
302443,417194,3
489463,577845,10
489463,619639,1
489463,903474,4
502063,416320,4
503135,326397,5
503135,497513,10
503135,546658,7
507521,277860,7
523986,861336,7
554370,604016,2
554370,608081,10
493334,606704,6
533556,133575,2
557028,691633,5
561054,78658,9
561054,471323,1
561054,831172,9
496029,40573,9
496029,487229,8
496029,532139,1
532922,915351,4
539703,455176,10
553242,398624,3
554001,555479,6
495317,794346,4
501753,572626,8
501753,648762,7
522182,41299,3
522182,162769,1
522182,379357,9
522182,848066,9
559029,726601,6
469238,127928,10
469238,914352,3
249006,148802,2
249006,912758,10
270431,294907,8
279702,592194,1
290647,320691,7
292443,752484,4
294479,144029,4
294479,178192,3
294479,179305,7
294479,385314,9
294479,385607,4
294479,624114,4
304774,53707,9
314876,204335,5
314876,548344,5
604838,142833,4
604838,324502,3
604838,905526,6
577893,869536,1
581477,269371,3
595340,380516,3
599706,465998,3
567304,896491,1
571175,103024,1
573318,328941,5
599833,128994,3
498045,763139,7
511979,80312,9
547295,304893,5
548120,896264,5
340267,803729,3
394051,214329,3
394051,597621,3
655376,393359,8
657083,535540,7
671916,756069,7
690908,620680,3
695584,109135,2
709582,542378,5
709582,586601,9
717050,172133,1
683217,690374,5
676744,133069,5
699114,243620,6
699114,780125,9
716648,164188,5
716648,544669,6
721446,34434,5
721446,133512,9
721446,168617,5
721446,243208,5
721446,253182,1
721446,322595,4
721446,551870,2
721446,586769,3
721446,786282,6
721446,852090,8
721446,900594,6
685387,253382,5
685387,707685,4
569861,464713,7
569861,642520,5
569861,735234,8
569861,768765,2
587096,342645,5
587096,457587,2
587096,867445,2
593998,322703,10
593998,596972,9
326588,810674,1
358252,395546,2
358252,492185,1
730542,230171,8
730542,376072,1
730542,835595,10
735227,313895,3
749300,374986,10
761445,167287,8
762175,332055,10
762175,340761,7
762175,455784,7
762175,877558,7
763041,280826,9
763041,344333,8
763041,651148,3
787009,526121,3
740953,321094,7
740953,519085,4
740953,545863,6
740953,784981,5
756715,486434,2
756715,570512,2
756715,884335,8
799557,185821,2
736479,121824,8
735030,383457,2
754031,218787,5
754031,525945,10
777181,630191,4
777181,793554,6
781393,188572,2
781393,904489,9
797365,385815,8
431854,882225,3
839034,802566,9
868136,318633,4
868136,724729,5
861918,865971,1
878640,302788,2
852209,434134,6
852209,734673,10
853136,784575,3
853136,838544,9
855988,468328,3
855988,819223,1
866283,99666,5
866283,439308,8
824219,539244,2
826748,108017,5
764621,899746,2
774876,868100,3
796956,757442,3
796956,781096,1
796956,791682,9
796956,840345,6
803075,376064,8
803075,770513,9
437681,489295,4
446613,893377,2
468456,409957,7
468456,496850,10
477333,6116,8
477333,771032,9
906185,895051,3
892963,587935,4
910963,722365,8
912508,245552,7
912508,597534,8
900134,849651,9
892423,271751,10
892423,605146,9
899066,393268,5
899066,667147,6
832700,777736,2
851533,508287,4
851533,574820,10
851533,602269,6
851533,840696,3
852072,752129,1
520118,679309,8
520118,766420,4
543575,312638,4
891767,832168,6
912013,365477,7
912013,556137,7
589475,163469,4
596665,592852,1
596665,870680,1
609150,275430,2
609150,358978,9
616905,145313,2
510572,93529,7
698597,481245,7
703321,77015,8
703321,459215,10
703321,598864,1
704404,129530,6
704404,141978,3
704404,675472,3
704404,828963,2
621585,204327,4
621585,565440,3
628964,122487,9
628964,257001,3
735217,796737,7
736587,162009,6
736587,368166,9
799291,882514,5
664142,155909,8
664142,900845,10
666053,688973,1
707790,372419,10
873275,718350,9
776473,181646,9
776473,831659,7
779954,575342,2
888764,636249,3
888764,825400,1
821610,696549,2
821610,751708,5
834440,901703,5
852957,804476,6
876053,121294,2
876053,639778,8
876053,714465,6
879219,372833,8
879219,635247,3
879963,145171,2
899264,307350,2
899264,423258,5
899264,449160,7
899264,490139,7
7042,256258,3
17892,193032,4
38821,269958,5
54105,448166,10
55308,459074,3
73077,912874,10
75697,12145,6
75697,159448,8
29748,118093,2
13825,186630,6
13825,281234,7
13825,798597,4
49496,870811,10
61826,515064,10
61826,846404,3
70191,663914,6
70449,122116,8
70449,143133,8
70449,359896,8
7843,646762,9
36910,17590,8
50920,74397,4
6586,361887,5
6586,488735,2
39782,160487,1
39782,441336,6
39782,715883,8
39782,775529,8
31852,722083,2
44490,817585,4
56865,20514,7
74218,426997,10
76855,448961,8
76855,576091,9
113752,75263,2
81133,225554,3
102198,494250,9
102198,873416,7
146625,84522,8
146625,276960,6
146625,550784,7
146625,901463,9
80814,134988,7
106360,859473,2
143877,141135,9
143877,441384,6
143877,557124,7
143877,694687,8
143877,829424,9
100156,562042,7
100156,881569,5
102355,285724,1
102355,557872,4
102355,748116,5
122762,376536,1
126718,513755,10
149181,787704,2
5105,601363,3
46582,235574,6
87826,50020,7
87826,445096,10
87826,836826,9
88081,452539,10
127790,722564,3
130754,805521,10
204362,835993,6
223250,50352,8
223250,323916,1
194094,20678,6
194094,92202,10
214919,455791,5
214919,823916,10
191030,832477,4
219432,338929,1
219432,659633,1
219902,269185,8
219902,440219,8
226903,496553,10
238953,351235,7
238953,690251,4
238953,908351,4
195751,745437,8
195751,796322,5
219689,787619,7
225036,287929,3
225036,744486,2
112774,277876,4
112774,595449,7
121031,687859,8
141595,424705,9
141595,473269,10
145497,891354,7
291119,223494,4
291119,342655,4
291119,555925,10
291119,555962,8
291119,664212,4
291119,667430,3
291119,737109,9
291119,821399,6
245764,558791,10
284690,360000,6
284690,491410,6
285618,28238,8
289618,796972,4
249372,391581,1
297982,765335,8
251107,635575,10
265718,909419,5
266623,41909,4
266623,312075,2
268205,866756,5
269338,180732,6
164322,705199,4
170633,72114,6
206043,530354,6
206043,736914,8
352147,191146,10
352147,534822,7
381184,726490,2
373894,722784,3
376673,495186,7
396961,424304,10
396961,901289,10
333003,257970,8
363706,905269,5
393930,39406,2
393930,113647,3
393930,246229,5
393930,262615,3
393930,267686,8
393930,299131,6
393930,387093,9
393930,672206,3
393930,734948,7
394405,211118,1
283988,837478,8
289182,378953,7
183557,105131,8
183557,727181,1
228783,314582,7
420943,84522,1
420943,385588,9
420943,881982,2
450235,565253,7
450376,130780,1
450376,377270,1
468356,230522,6
468356,260721,7
468356,323430,4
468356,666238,3
468356,677128,3
422731,147067,2
422731,515429,6
438774,606381,8
440477,393159,7
440477,850293,6
417135,369323,2
417135,435640,5
417135,483532,9
426308,73423,10
426308,337933,4
407577,750495,9
407577,857512,7
462181,211164,3
462181,369481,10
462181,891802,9
417548,388532,10
436670,899413,5
443363,582220,1
447985,501539,7
457131,62035,3
457131,208475,1
457131,690845,7
457131,690848,2
457908,569399,5
339987,915857,4
342415,61820,8
342415,390118,3
342415,406850,4
342415,587118,4
342415,625790,5
359507,366799,6
391521,158572,3
400375,53852,5
400375,528070,2
400375,782777,3
302443,732203,1
502063,173583,2
502063,301108,9
503135,81136,7
503135,686974,8
503135,890604,4
503135,904956,6
507521,245949,8
523986,33327,7
523986,692080,10
548181,116077,6
548181,341798,5
548181,801316,5
554370,182121,2
554370,186176,9
554370,402954,2
533556,208726,6
533556,394397,1
557028,16910,10
561054,522499,3
496029,236583,10
523638,369997,1
525162,16868,6
525162,298523,8
525162,304651,6
495317,127094,3
522182,552085,1
417238,827765,5
469238,39008,5
290647,185067,1
294479,261490,5
294479,569690,8
294479,616860,2
294479,634185,7
294479,644737,5
294479,689640,3
294479,696479,2
294479,770958,6
304774,172151,1
304774,452015,9
304774,577597,1
611929,438493,4
647548,434134,8
571957,5733,3
571957,90051,3
575963,666882,4
575963,874857,4
577893,376514,8
581477,379007,3
595340,605856,6
595340,869436,5
599706,217375,9
592839,36292,7
592839,124759,1
599833,570800,10
599833,753403,4
511979,111235,10
511979,697610,4
558101,753871,1
558101,843654,3
558101,851901,7
340267,443958,4
655376,434767,4
655376,678299,7
655376,850401,5
657083,177432,8
671916,211547,2
671916,286373,9
671916,455784,2
709582,72458,3
709582,730427,5
709582,862909,8
645735,144978,10
645735,577446,3
662064,829585,1
670507,64042,6
670507,875200,1
683217,401821,10
683217,470226,2
683217,590205,7
712795,770214,4
679698,77547,3
693150,509628,7
693658,899724,9
699114,99138,2
716648,157548,6
716648,691342,1
721446,44597,10
721446,64651,1
721446,282846,8
721446,359873,6
721446,386780,2
721446,403482,8
721446,442146,7
721446,465141,7
721446,656828,10
721446,701110,1
721446,725105,1
721446,900339,7
569861,155758,2
569861,182621,5
587096,179255,2
593998,418181,1
322069,647986,9
326588,169115,5
326588,483211,3
358252,393949,9
358252,549563,8
730542,384666,5
760378,252162,1
762175,312725,10
762175,424266,9
762175,687219,9
763041,80306,2
763041,512938,10
763041,680031,9
787009,834675,6
797929,57230,8
740953,108232,7
740953,575399,8
792319,85656,5
792319,532545,9
736479,185821,7
736479,323508,2
736479,824338,9
735030,407610,9
777231,860679,10
781393,356120,7
789955,839805,5
797365,592290,9
429721,684018,1
470965,457612,4
813119,584247,8
836897,791611,3
868136,362516,9
868136,560643,5
861918,471166,6
878640,117817,10
878640,141584,1
878640,324346,7
878640,378128,8
878640,411908,8
852209,705028,5
855988,205852,5
855988,221808,1
861158,264343,8
861158,296583,3
861158,612301,7
861158,772466,4
805857,767481,10
811681,237727,9
820077,490480,2
820077,561825,8
820077,880751,6
822458,587721,7
822458,912822,4
836034,107095,2
836034,530842,1
836034,625175,7
740743,29340,7
740743,151095,3
740743,486980,10
764621,914116,5
796956,557638,2
796956,589763,7
796956,685376,7
803075,611769,8
405922,220874,2
420454,75753,3
437681,270182,7
476144,511494,9
477333,142939,8
477333,346294,1
477333,740642,2
891439,640218,2
906185,61085,6
906185,575954,6
906185,766043,3
907739,71413,5
910963,834575,4
912508,491007,9
900134,7459,4
892423,714130,3
899066,67179,10
832700,455916,8
832700,516019,9
832700,821736,9
843127,126585,5
851533,10704,4
852072,740457,10
520118,43971,10
547144,607188,5
893276,556203,7
912013,355714,5
912013,721816,3
589475,434411,3
609150,438493,5
609150,760476,2
616905,704529,3
625920,67650,10
625920,236389,10
625920,585458,7
634543,744512,1
669772,486980,4
683150,29479,10
703321,9715,9
703321,688036,2
703321,828393,8
704404,195454,8
704404,360745,10
704404,478902,9
704404,763139,9
704404,821298,3
704404,888486,2
617709,916146,7
628964,902776,2
726898,658039,9
726898,824284,10
736587,821536,5
757967,234469,5
757967,817005,2
759034,555166,1
759962,210727,2
654841,12526,3
654841,60695,9
654841,175239,4
654841,682759,4
654841,791259,9
673040,829617,3
691287,889166,5
707790,250794,7
707790,742777,7
814678,341663,10
822381,483532,2
873275,365541,1
873275,655563,4
728439,725056,10
756751,14598,10
756751,350043,3
776473,609035,7
779954,770524,2
779954,863087,9
779954,895803,10
887202,384666,10
888764,616534,5
852957,318793,9
852957,397005,10
852957,787310,4
876053,89068,10
879219,424484,7
879219,841378,8
879963,181095,1
899264,726490,8
70011,271416,9
75697,131147,7
3755,846785,3
13825,441852,4
61826,427063,4
70191,463187,3
70191,552305,7
70449,517057,7
80616,901219,10
7843,173494,1
45779,868521,2
45890,895436,4
46402,844281,3
22578,402132,5
39782,272040,10
39782,678788,10
20858,516485,7
34713,788316,8
56865,129210,10
113752,143992,4
113752,652361,5
113752,833910,3
81133,204022,4
81133,302298,6
81133,517918,6
81133,576553,6
102198,762937,2
146625,55261,2
146625,187242,3
146625,798568,3
147846,837223,5
157819,688122,9
85446,731094,5
143877,279174,2
100156,56330,2
149181,610685,1
149181,630542,9
149181,814710,9
5105,132435,1
46582,402132,8
46582,561827,8
47208,562073,7
85708,136393,8
87826,639767,9
130754,530165,8
197797,717821,10
170295,26865,4
173626,139016,10
194094,348910,7
194094,704352,3
214919,10577,3
178999,276317,4
191030,356259,4
219432,397570,4
219432,399320,2
219432,762266,6
219902,612073,5
220552,507938,2
226903,70045,10
226903,77305,10
226903,202884,8
226903,748295,3
238953,57675,3
163035,196488,2
166557,857643,10
189712,244082,8
190804,65971,10
198771,781724,3
195751,200189,7
219689,44409,1
219689,403164,1
101649,163797,7
140322,183063,5
141595,471082,2
141595,706207,5
145497,537890,3
149989,733294,10
257030,676459,10
287384,838243,5
291119,160812,5
291119,226267,8
291119,431366,8
291119,543260,2
291119,628136,2
291119,663174,4
307045,439474,6
245764,899767,4
284690,563632,10
250127,328528,3
250549,18408,4
297982,564521,2
297982,743690,10
251107,53051,3
251107,223236,7
265718,914145,7
266623,16545,4
266623,73696,1
266623,621447,4
275358,477451,9
304642,115693,6
304642,367279,2
186180,191134,2
164322,67654,6
164322,398556,5
164322,553655,1
167081,1673,10
167081,596814,8
167081,742146,2
167081,770228,1
170633,305112,8
202255,410541,10
206043,463560,8
352147,223045,3
352147,776601,7
361219,287439,2
361219,782968,9
373894,215884,5
376673,700581,6
395648,763139,4
333006,471656,1
333006,574099,6
348237,607059,4
388511,18396,4
396961,912948,6
363706,205053,5
363706,709117,5
382450,835768,3
393930,73845,5
393930,348528,9
393930,597621,3
393930,692016,6
394405,188368,9
283988,915573,10
289182,285744,6
289182,790728,1
183557,513701,6
183557,522975,5
183557,605443,4
199648,594604,7
227974,617996,4
228783,476222,10
228783,641653,7
228783,906938,8
420943,42244,3
420943,93020,3
420943,367610,9
450235,147417,9
468356,370259,6
468356,477927,5
414583,247813,5
414583,387652,7
422731,772769,6
440477,568104,9
454008,168699,6
454008,567213,10
454008,670054,2
466195,608427,2
407577,469687,6
462181,249216,5
472670,11443,10
408997,280714,7
444685,862304,7
457131,200402,6
457131,527576,9
457131,850813,3
342415,220588,6
342415,491551,5
342415,568687,4
342415,686076,5
342415,694710,2
342415,814568,6
342415,833646,10
342415,869755,7
342415,880237,9
359507,850260,7
400375,300021,1
400375,695243,7
489463,229038,6
489463,736355,1
502063,843185,3
507521,349056,4
522039,172463,2
523986,236083,6
523986,302153,3
523986,358833,5
523986,722865,7
523986,843488,9
548181,861019,5
548181,865183,4
548181,874718,1
548181,887259,9
554370,274619,2
554370,468438,4
554370,574856,7
554370,894022,9
503171,438601,2
533556,608425,5
533556,641941,9
557028,119164,10
561054,862498,2
496029,642997,7
496029,695805,5
496029,721816,10
503456,308293,8
523638,212642,2
525162,174924,3
525162,552711,3
525162,815907,7
539703,148030,8
554001,829675,8
495317,615387,10
501753,38102,3
522182,130414,8
417238,119297,7
417238,838544,9
469238,867750,3
263863,584092,5
270431,399094,5
270431,487021,9
276891,558791,6
279702,143238,3
279702,689141,3
290647,161592,1
294479,152199,7
294479,423984,2
294479,489225,5
294479,721949,5
318134,285382,6
318134,614362,2
604838,95756,2
611929,250564,2
611929,871379,2
571957,874616,2
577893,352773,8
577893,396456,1
577893,751384,8
563728,335088,1
571175,148472,9
592839,802200,5
641190,643700,4
573318,28486,3
573318,427629,3
596175,724611,2
599833,641176,1
599833,873458,9
498045,620400,9
558101,186743,3
326926,772466,9
340267,304420,3
340267,316557,3
655376,84425,8
655376,746785,10
671916,931,5
671916,402132,9
695584,78019,1
695584,308130,2
695584,778971,8
695584,832062,3
709582,483078,9
645735,151377,7
645735,409956,4
670507,383941,4
712795,271684,10
679698,481866,2
679698,883281,9
693150,181398,1
693658,586590,4
693658,762945,9
699114,69367,8
699114,752900,3
716648,171975,8
716648,367218,7
716648,711365,9
721446,51040,7
721446,141475,9
721446,265063,10
721446,298125,10
721446,462618,1
721446,858229,5
721446,869724,7
670137,554539,2
685387,7448,7
685387,540024,9
685387,830641,1
700080,79536,2
569861,827,6
593998,349357,10
322069,196272,7
322069,435207,5
326588,403188,2
326588,445994,10
358252,837926,5
730542,70625,10
735227,99997,5
762175,375715,7
763041,499440,8
763041,681247,4
787009,106072,2
787009,893142,1
740953,123218,9
740953,183084,1
740953,385402,8
756715,99488,10
792319,670009,4
792319,723628,7
799557,372423,9
799557,826569,2
736479,822411,1
735030,882782,5
754031,58214,10
777181,574871,9
781393,191927,8
781393,853883,7
655389,42833,9
429721,784955,5
431854,4672,3
431854,75573,10
431854,99494,10
813119,109609,8
813119,295668,9
813119,769297,4
836897,877278,10
883826,321040,8
861918,81195,1
863411,491320,4
863411,878265,4
878640,149315,2
878640,197323,5
878640,256154,7
836180,644726,5
868515,436769,10
855988,790740,2
855988,813570,2
855988,852680,9
861158,119017,3
861158,199072,1
866283,510291,4
811681,161305,3
811681,616185,5
820077,147345,1
822458,727117,5
822458,770841,1
824219,785078,7
836034,380859,8
846250,359648,7
874678,499536,2
740743,84765,10
740743,145020,6
740743,162220,5
740743,202886,10
740743,619179,8
740743,762369,5
740743,776592,9
741359,588698,2
764621,896716,1
786615,227344,9
786615,866412,7
796956,42569,6
796956,746463,9
404269,382416,8
420454,173976,1
420454,497239,6
420454,561658,8
468456,892144,4
477333,362361,7
477333,895173,4
891439,825808,8
907739,587300,3
912508,89206,2
894222,73696,2
894222,159850,2
894222,621447,3
892423,202395,6
832700,387435,2
832700,699754,4
851533,8979,2
851533,346605,8
543575,417728,10
543575,632721,4
891767,454628,1
589475,447366,9
596665,839805,7
616905,737337,7
625920,43148,6
625920,110800,3
625920,142920,7
625920,547994,4
625920,715883,6
510572,913495,1
669772,837240,8
703321,599130,10
703321,604214,2
703321,696680,10
703321,703794,8
703321,744562,4
704404,596476,8
621585,104932,7
726898,3054,2
726898,705331,10
736587,505645,7
736587,623775,6
750062,177511,9
750062,568681,9
799291,120154,7
799291,609305,5
654841,4459,10
654841,122479,5
654841,789374,1
664142,54361,8
691287,83628,1
691287,364261,7
691287,773761,6
707790,256913,7
707790,481515,5
814678,557124,7
756751,789586,7
888764,442343,6
888764,506023,7
821610,773225,9
833793,761726,8
852957,277916,3
852957,685082,9
876053,516474,2
879219,207953,3
879257,98578,8
899264,129552,7
899264,823014,8
7042,62493,2
7042,589161,10
7042,858693,2
38821,5333,3
55308,31018,8
55308,187238,10
55308,379747,3
55308,719584,1
75697,372409,7
3755,909895,4
6013,579169,10
13825,55030,4
13825,274064,8
44659,324136,2
61826,433069,7
61826,565148,8
70191,55498,9
70191,438518,8
70191,459003,3
70449,41503,4
70449,403565,2
7843,213405,9
7843,282410,10
10670,380754,6
10670,760025,5
73932,740133,3
46402,452291,10
50920,715596,6
6586,885497,10
39782,105705,10
39782,278788,9
39782,337279,8
39782,899761,10
62683,172133,9
34713,624197,9
44490,368153,10
47583,763024,9
113752,50545,3
113752,816339,7
81133,256612,1
94531,576493,3
146625,333993,2
147846,456132,5
157819,845242,10
143877,191808,6
100156,576397,2
100156,729766,8
102355,400999,10
102355,816039,1
102355,903351,6
122762,385386,3
149181,568655,1
149181,696414,10
5105,753749,5
46582,862622,3
47208,607059,8
47208,608594,4
57399,31445,6
57399,661495,7
85708,9691,4
85708,151191,2
85708,270307,10
87826,774379,6
88081,587155,9
197797,644736,1
223250,674901,10
223250,901112,8
214919,680663,8
219432,461238,10
226903,394375,1
226903,405528,1
238953,908450,1
189712,409486,3
198771,384666,10
198771,845686,6
204031,184613,6
219689,687325,5
101649,587234,8
112774,336465,6
112774,448497,7
141595,550075,2
145497,820444,8
149989,106299,8
149989,202334,7
149989,652123,8
149989,883907,9
152795,159424,4
152795,381633,8
257030,435520,9
291119,153755,1
291119,182562,7
291119,245186,8
291119,281019,7
291119,311843,3
291119,633597,1
245764,865384,7
284690,494876,9
284690,520376,5
285618,580383,4
249372,721816,1
297982,465900,2
297982,783737,3
251107,276233,2
251107,748615,6
251107,838771,4
251107,862566,2
265718,819223,4
269338,16868,2
296504,277722,7
304642,62427,6
304642,502715,1
164322,550219,7
164322,830888,6
170633,727608,10
205394,244235,8
352147,521293,6
361219,782647,10
381184,779030,2
373894,471166,3
376673,854852,2
380586,911078,8
388511,200518,4
388511,318730,9
396961,747386,5
363706,258852,6
393930,147767,1
393930,183328,2
393930,281481,5
393930,423108,9
393930,552565,7
393930,782606,1
289182,669539,8
208042,671798,1
228783,153452,1
228783,737759,8
420943,78836,2
455931,369539,3
455931,581163,7
468356,290756,5
468356,627164,6
468356,916248,5
422731,564263,8
440477,276476,10
454008,522831,7
454008,796651,1
466195,893630,9
417135,386904,7
417135,735912,3
426308,845901,4
407577,533247,4
407577,887183,2
462181,363291,2
472670,223010,7
408997,828963,8
443363,349807,8
457131,592756,10
457131,768867,10
457131,870811,9
339987,286470,6
342415,13073,2
342415,424139,3
342415,464137,6
342415,824686,2
342415,843830,9
359507,556218,10
391521,451690,4
391521,766278,3
400375,193845,7
400375,396321,5
280607,886207,2
302443,371721,4
489463,344164,9
489463,359896,2
502063,137028,5
503135,207590,9
507521,339932,4
522039,114919,10
548181,526873,5
548181,913488,6
554370,648934,5
533556,384666,5
533556,593776,8
557028,386256,9
557028,822071,10
561054,382057,6
561054,448668,8
561054,789373,1
496029,90,7
496029,157076,8
496029,561434,1
496029,620065,4
496029,797941,7
496029,915161,9
497066,253580,5
523638,435731,10
523638,458892,10
523638,889101,10
525162,857403,8
554001,799786,3
522182,818480,2
532397,857948,6
469238,70446,5
469238,103088,8
249006,913701,10
263863,105285,3
263863,851519,5
270431,323070,2
276891,469316,2
279702,512540,4
279702,672061,1
294479,187722,7
294479,317470,8
294479,713116,7
294479,787347,8
304774,175017,6
304774,628659,3
314876,661595,8
604838,224488,2
604838,361207,2
604838,370328,5
611929,181530,4
611929,427531,6
611929,715093,3
571957,249900,8
571957,571429,9
571957,766472,3
575963,249449,4
577893,52099,1
567304,746472,1
571175,747065,6
592839,454213,2
641190,594672,6
573318,163409,4
599833,762358,2
498045,23526,6
498045,509229,1
498045,835552,7
335728,40092,8
394051,564998,6
394051,754762,3
394051,824755,7
655376,115147,7
655376,784408,9
657083,278668,2
657083,767068,2
671916,162633,1
671916,877558,9
695584,92124,4
695584,355805,6
695584,786951,2
709582,407741,2
709582,727089,1
709582,736510,10
717050,665433,3
683217,831345,10
712795,157739,3
676744,319175,3
676744,338022,10
676744,473114,7
676744,527737,4
676744,798679,5
679698,614398,5
693150,875927,5
693658,892027,9
716648,502959,7
716648,603849,5
716648,828963,9
684907,915432,7
685387,421758,4
685387,525626,1
710511,585068,8
569861,280713,3
569861,543076,5
593998,803699,3
322069,408037,4
322069,868477,8
322069,902990,4
336099,356891,10
358252,878974,1
358252,889157,9
730542,818421,4
730542,911137,5
735227,657628,6
749300,790335,3
762175,286373,10
763041,145280,3
763041,490035,5
787009,44157,6
787009,247978,10
787009,301309,4
787009,456235,4
740953,67955,1
740953,835120,2
756715,19548,2
756715,782012,8
756715,822545,9
799557,262787,10
799557,591946,4
799557,798478,9
799557,846760,8
799557,858765,1
736479,192809,2
779623,877383,4
754031,185961,1
754031,394053,4
764174,45425,5
774203,15010,1
774203,525176,1
774203,533943,10
777181,81894,2
797365,623912,4
720366,711654,6
429721,351307,10
431854,710992,10
431854,882330,5
813119,16446,5
813119,416534,3
836897,407716,5
839034,884703,1
868136,182417,7
868136,445144,5
873292,163075,5
883826,733004,3
863411,609022,3
878640,80915,8
878640,434241,8
818818,486434,7
861158,49429,1
861158,357341,4
861158,636616,4
861158,717807,9
805857,308266,10
805857,346910,9
824219,45820,8
824219,841036,1
826748,131048,6
836034,37023,8
874678,39444,3
874678,726490,1
764621,85608,9
764621,808148,1
764621,905054,9
774346,604493,8
404269,565756,6
405922,151574,4
413277,32686,9
420454,360679,4
437681,323129,10
476144,820090,5
477333,856895,10
906185,45714,8
906185,793489,1
907739,349834,2
907739,445066,5
907739,445474,7
892963,274045,4
910963,709244,5
894222,41909,4
900134,319395,4
892423,512324,9
892423,720993,8
824586,898533,10
832700,31954,4
832700,238353,5
843127,873192,2
851533,94121,7
851533,494357,3
852072,186491,8
852072,653055,3
520118,264133,1
897474,314133,10
897474,486434,1
912013,657164,2
589475,35001,2
609150,499324,4
609150,524707,2
616905,427201,4
625920,105878,5
625920,307395,5
625920,315151,1
625920,408821,10
625920,443126,3
634543,221224,10
669772,60881,2
669772,61429,9
669772,716807,6
683150,75497,9
683150,233723,5
703321,99844,5
703321,913677,1
704404,123889,2
704404,182247,3
704404,393968,2
704404,413495,8
704404,433248,1
704404,654313,7
704404,704181,5
590407,101924,4
621585,114425,9
628964,453689,9
628964,781697,2
736587,405620,7
736587,914843,9
750062,642982,10
757967,834066,3
759034,399699,8
